Seed,n,m,eps,tol,Iterationen,Zeit [s],Marginalfehler,Kosten,Kostendifferenz
8,128,128,0.9,1e-09,5877,0.09604835510253906,9.988338194738544e-10,1.8232130624333158,0.2474376014954105
9,128,128,0.9,1e-09,4516,0.07468938827514648,9.971340073078316e-10,4.505974869168749,0.10888688171055616
0,128,128,0.8,1e-09,6688,0.1149606704711914,9.987939017519487e-10,2.398389050182363,0.14848027156508348
1,128,128,0.8,1e-09,5805,0.09122776985168457,9.978420451028924e-10,2.0595261022804427,0.17450774388599122
2,128,128,0.8,1e-09,5379,0.08530354499816895,9.985057520395246e-10,2.174269775209104,0.1604965256962485
3,128,128,0.8,1e-09,2161,0.044472694396972656,9.999034690511e-10,4.493903206159245,0.09923874385499598
4,128,128,0.8,1e-09,4910,0.08034968376159668,9.981690456822845e-10,2.709281301154339,0.12212058830961015
5,128,128,0.8,1e-09,4404,0.06783413887023926,9.980569756068425e-10,2.758079174220242,0.12947904045785075
6,128,128,0.8,1e-09,917,0.017366409301757812,9.951004326103075e-10,6.393549635314327,0.04493271509255603
7,128,128,0.8,1e-09,5109,0.0915372371673584,9.989516731173653e-10,2.3393880704387584,0.15758791402108185
8,128,128,0.8,1e-09,6928,0.11905550956726074,9.98249526443229e-10,1.7666947431494329,0.19091928221152754
9,128,128,0.8,1e-09,5345,0.0859825611114502,9.984455970335482e-10,4.478384669121983,0.08129668166379034
0,128,128,0.7,1e-09,7861,0.14167284965515137,9.99251159247705e-10,2.356181351550509,0.10627257293322945
1,128,128,0.7,1e-09,6783,0.11537337303161621,9.994039554261924e-10,2.013008521065901,0.12799016267144925
2,128,128,0.7,1e-09,6368,0.1083686351776123,9.977702501023922e-10,2.1292857271497705,0.11551247763691519
3,128,128,0.7,1e-09,2464,0.04809403419494629,9.933791011995652e-10,4.4650813048850235,0.07041684258077474
4,128,128,0.7,1e-09,5629,0.09519052505493164,9.99013333863319e-10,2.673398809157684,0.0862380963129552
5,128,128,0.7,1e-09,5159,0.09123039245605469,9.978036504681986e-10,2.7217720283841187,0.09317189462172726
6,128,128,0.7,1e-09,1003,0.017664194107055664,9.76324330409506e-10,6.3792105468333755,0.030593626611604918
7,128,128,0.7,1e-09,6045,0.11377239227294922,9.980244408680505e-10,2.2967673887460176,0.11496723232834105
8,128,128,0.7,1e-09,8330,0.14055824279785156,9.99854475255968e-10,1.7143794108994879,0.13860394996158254
9,128,128,0.7,1e-09,6443,0.10318756103515625,9.982058617186151e-10,4.45371178007753,0.056623792619337365
0,128,128,0.6,1e-09,9454,0.1572422981262207,9.987657246385284e-10,2.3189245629410253,0.06901578432374578
1,128,128,0.6,1e-09,8098,0.1359860897064209,9.991098608164162e-10,1.9710051316156565,0.08598677322120496
2,128,128,0.6,1e-09,7708,0.1340775489807129,9.99763558398592e-10,2.089501090997409,0.07572784148455369
3,128,128,0.6,1e-09,2865,0.047770023345947266,9.955789213866861e-10,4.440043675072327,0.045379212768078325
4,128,128,0.6,1e-09,6554,0.11540436744689941,9.999015417733181e-10,2.64221643215326,0.05505571930853126
5,128,128,0.6,1e-09,6167,0.11899113655090332,9.999701223312174e-10,2.689829860853015,0.06122972709062369
6,128,128,0.6,1e-09,1109,0.01949906349182129,9.93191726778031e-10,6.367295071524345,0.01867815130257444
7,128,128,0.6,1e-09,7351,0.1258983612060547,9.983890589260191e-10,2.2583129794300802,0.0765128230124037
8,128,128,0.6,1e-09,10274,0.17291784286499023,9.99338996970911e-10,1.667477032729754,0.09170157179184857
9,128,128,0.6,1e-09,7900,0.1317152976989746,9.999929148629683e-10,4.432554484859653,0.035466497401460906
0,128,128,0.5,1e-09,11751,0.19876456260681152,9.997575978887285e-10,2.288044138315536,0.038135359698256543
1,128,128,0.5,1e-09,9961,0.1615312099456787,9.993721718226656e-10,1.9350514629494018,0.05003310455495025
2,128,128,0.5,1e-09,9624,0.15706157684326172,9.997198815309138e-10,2.056369433649188,0.04259618413633248
3,128,128,0.5,1e-09,3422,0.06609249114990234,9.98054163620088e-10,4.419713996392451,0.025049534088202208
4,128,128,0.5,1e-09,7800,0.12154006958007812,9.986806347173083e-10,2.6169012794695528,0.029740566624823828
5,128,128,0.5,1e-09,7566,0.1190178394317627,9.986707398546013e-10,2.663336892895083,0.034736759132691475
6,128,128,0.5,1e-09,1248,0.02436971664428711,9.913573607855941e-10,6.358154886729247,0.009537966507476625
7,128,128,0.5,1e-09,9302,0.14344024658203125,9.994562850945687e-10,2.2254939287271385,0.04369377230946192
8,128,128,0.5,1e-09,13095,0.22362446784973145,9.997596760874528e-10,1.6278057075811503,0.05203024664324496
9,128,128,0.5,1e-09,9775,0.1782515048980713,9.98855692602163e-10,4.4157340393320865,0.01864605187389401
0,128,128,0.4,1e-09,15396,0.26549553871154785,9.996769991665877e-10,2.265506663313304,0.015597884696024522
1,128,128,0.4,1e-09,12807,0.21299314498901367,9.996986467808444e-10,1.9074339657259856,0.022415607331534027
2,128,128,0.4,1e-09,12532,0.1998589038848877,9.991378193546785e-10,2.0319131231423073,0.01813987362945202
3,128,128,0.4,1e-09,4238,0.0728459358215332,9.97497884638876e-10,4.405164240503428,0.010499778199179133
4,128,128,0.4,1e-09,9589,0.14823508262634277,9.983383928574563e-10,2.598979260374753,0.01181854753002387
5,128,128,0.4,1e-09,9611,0.1526658535003662,9.985232155007573e-10,2.6437322887083035,0.015132154945912024
6,128,128,0.4,1e-09,1442,0.023431062698364258,9.854406388121184e-10,6.352143301236374,0.0035263810146037855
7,128,128,0.4,1e-09,12490,0.20932984352111816,9.992385582163754e-10,2.2006405539960836,0.018840397578407053
8,128,128,0.4,1e-09,17419,0.27768468856811523,9.995675624013822e-10,1.5979852440793136,0.022209783141408312
9,128,128,0.4,1e-09,11966,0.2069554328918457,9.999638443669578e-10,4.404205078527335,0.007117091069142489
0,128,128,0.3,1e-09,22312,0.380124568939209,9.996282152729963e-10,2.2532517482228123,0.0033429696055327085
1,128,128,0.3,1e-09,17734,0.32878565788269043,9.992082213722275e-10,1.890744975947747,0.00572661755329551
2,128,128,0.3,1e-09,17056,0.29273152351379395,9.999771028584847e-10,2.01812314079527,0.004349891282414919
3,128,128,0.3,1e-09,5588,0.08752107620239258,9.987755171525503e-10,4.397116388967025,0.0024519266627764935
4,128,128,0.3,1e-09,12299,0.19361138343811035,9.989549257238828e-10,2.5896083947811546,0.0024476819364256386
5,128,128,0.3,1e-09,12990,0.2094576358795166,9.994834664767138e-10,2.6323642612576794,0.0037641274952879833
6,128,128,0.3,1e-09,1748,0.0273745059967041,9.87957490122815e-10,6.34928724253136,0.0006703223095891886
7,128,128,0.3,1e-09,18022,0.31243395805358887,9.99996550843374e-10,2.1863325053975986,0.004532348979922052
8,128,128,0.3,1e-09,24139,0.37842297554016113,9.999155739515153e-10,1.5808845966313942,0.00510913569348892
9,128,128,0.3,1e-09,14208,0.21596407890319824,9.995323908829068e-10,4.398477589180114,0.0013896017219217072
0,128,128,0.2,1e-09,47408,0.8021786212921143,9.999059826654166e-10,2.2500494949659267,0.00014071634864709637
1,128,128,0.2,1e-09,25128,0.44106340408325195,9.993942600566852e-10,1.885359331360677,0.00034097296622537243
2,128,128,0.2,1e-09,23888,0.4159846305847168,9.992633439454002e-10,2.014000657095467,0.00022740758261186045
3,128,128,0.2,1e-09,8119,0.1311337947845459,9.996330482126004e-10,4.394769854717262,0.00010539241301277258
4,128,128,0.2,1e-09,15896,0.2725794315338135,9.988645171404853e-10,2.5872519622495327,9.124940480376154e-05
5,128,128,0.2,1e-09,19262,0.3255906105041504,9.999923875070316e-10,2.628776084327751,0.00017595056535935072
6,128,128,0.2,1e-09,2350,0.04111933708190918,9.99326258896427e-10,6.348639929785646,2.3009563875575623e-05
7,128,128,0.2,1e-09,26157,0.42690110206604004,9.998021490570386e-10,2.182074295426319,0.0002741390086424822
8,128,128,0.2,1e-09,32923,0.5418829917907715,9.99962175562974e-10,1.5759971801913835,0.00022171925347813648
9,128,128,0.2,1e-09,16866,0.27321362495422363,9.992691223092987e-10,4.397136708645263,4.872118707055506e-05
0,128,128,0.1,1e-09,71479,1.3195691108703613,9.999494791218533e-10,2.249908392520573,3.860967066060539e-07
1,128,128,0.1,1e-09,40248,0.6671695709228516,9.999375997354898e-10,1.885017940164628,4.182298234400861e-07
2,128,128,0.1,1e-09,40911,0.7679758071899414,9.995602297252493e-10,2.0137721992691526,1.0502437026715938e-06
3,128,128,0.1,1e-09,11842,0.19928789138793945,9.997685578716498e-10,4.3946641470936,3.1521064869366455e-07
4,128,128,0.1,1e-09,23640,0.4431426525115967,9.994416995395827e-10,2.5871600886658372,6.241788916838686e-07
5,128,128,0.1,1e-09,31173,0.5562469959259033,9.995171183774243e-10,2.628598985806094,1.1479562975758029e-06
6,128,128,0.1,1e-09,4175,0.06934905052185059,9.913424456331477e-10,6.348615929625593,9.905961775302785e-07
7,128,128,0.1,1e-09,100000,1.8933587074279785,5.967216007776721e-08,2.1817932313278083,6.92508986821494e-06
8,128,128,0.1,1e-09,51623,0.9373364448547363,9.996536723400062e-10,1.5757748722243652,5.887135401394517e-07
9,128,128,0.1,1e-09,23970,0.4380674362182617,9.991870178471807e-10,4.397086527972881,1.4594853112726014e-06
0,128,128,0.09,1e-09,72343,1.3660383224487305,9.999421794054664e-10,2.249908386378723,3.922385567456388e-07
1,128,128,0.09,1e-09,43289,0.8052730560302734,9.994525936030119e-10,1.8850179105369345,4.4785751707188126e-07
2,128,128,0.09,1e-09,45082,0.8600480556488037,9.996092651537447e-10,2.013772188950396,1.0605624591875085e-06
3,128,128,0.09,1e-09,12633,0.2548513412475586,9.981899664474048e-10,4.394664143235488,3.190687607457221e-07
4,128,128,0.09,1e-09,25354,0.4431166648864746,9.988586398973487e-10,2.5871600853029473,6.275417816503648e-07
5,128,128,0.09,1e-09,33760,0.604722261428833,9.995134771928482e-10,2.6285989784467505,1.1553156409327414e-06
6,128,128,0.09,1e-09,4583,0.0805208683013916,9.858451034683302e-10,6.3486159318375925,9.883841780577995e-07
7,128,128,0.09,1e-09,100000,1.838120460510254,7.1770858579151e-08,2.181791663547371,8.492870305687461e-06
8,128,128,0.09,1e-09,55732,1.002166986465454,9.996197983946908e-10,1.5757748629162163,5.980216890577594e-07
9,128,128,0.09,1e-09,25550,0.47934412956237793,9.998822221579662e-10,4.397086524922538,1.4625356543618295e-06
0,128,128,0.08,1e-09,73419,1.3959217071533203,9.999849420738727e-10,2.2499083856615254,3.929557541582085e-07
1,128,128,0.08,1e-09,47099,0.8600294589996338,9.995919127148145e-10,1.8850179070706634,4.5132378811985063e-07
2,128,128,0.08,1e-09,50388,0.9752607345581055,9.993378763395455e-10,2.0137721880254698,1.0614873855452345e-06
3,128,128,0.08,1e-09,13625,0.2509951591491699,9.995207821134056e-10,4.394664142246972,3.2005727668149575e-07
4,128,128,0.08,1e-09,27497,0.4714028835296631,9.992530067282068e-10,2.5871600846298812,6.282148476977056e-07
5,128,128,0.08,1e-09,36996,0.7076926231384277,9.994774816807217e-10,2.6285989776490792,1.1561133121951173e-06
6,128,128,0.08,1e-09,100000,1.7625644207000732,nan,nan,nan
7,128,128,0.08,1e-09,100000,1.853518009185791,7.953831999453487e-08,2.1817907193773824,9.437040294102417e-06
8,128,128,0.08,1e-09,60883,1.1311554908752441,9.999228372387092e-10,1.575774861671325,5.992665803589148e-07
9,128,128,0.08,1e-09,100000,1.814141035079956,nan,nan,nan
0,128,128,1.0,1e-10,6022,0.11318755149841309,9.984398897933122e-11,2.494006492383611,0.24409771376633138
1,128,128,1.0,1e-10,5194,0.08380770683288574,9.995790306582819e-11,2.162596406314509,0.27757804792005736
2,128,128,1.0,1e-10,4654,0.07548975944519043,9.974002873613941e-11,2.27612013862623,0.2623468891133749
3,128,128,1.0,1e-10,1982,0.03256583213806152,9.948396793857395e-11,4.560341925694422,0.16567746339017297
4,128,128,1.0,1e-10,4448,0.0697939395904541,9.998187000537229e-11,2.792142703361764,0.20498199051703514
5,128,128,1.0,1e-10,3873,0.06384515762329102,9.987018330381847e-11,2.8408982844456356,0.2122981506832442
6,128,128,1.0,1e-10,870,0.019170522689819336,9.780557613803254e-11,6.428484055467729,0.07986713524595856
7,128,128,1.0,1e-10,4449,0.079376220703125,9.975143627771743e-11,2.43404991817531,0.25224976175763336
8,128,128,1.0,1e-10,5942,0.10845327377319336,9.99877541874028e-11,1.8831049928246832,0.3073295318867779
9,128,128,1.0,1e-10,4490,0.07398653030395508,9.990561156136835e-11,4.536067863352243,0.1389798758940506
0,128,128,0.9,1e-10,6879,0.11078858375549316,9.983158397175451e-11,2.444562086482507,0.19465330786522728
1,128,128,0.9,1e-10,5900,0.09686446189880371,9.984000085005995e-11,2.1095937836668197,0.22457542527236818
2,128,128,0.9,1e-10,5342,0.08789777755737305,9.97142143160934e-11,2.2234518858554346,0.20967863634257933
3,128,128,0.9,1e-10,2189,0.03585624694824219,9.970656418556434e-11,4.525822726661648,0.1311582643573992
4,128,128,0.9,1e-10,4988,0.08531498908996582,9.988795728055333e-11,2.749053828250788,0.161893115406059
5,128,128,0.9,1e-10,4399,0.07582330703735352,9.975827455765973e-11,2.797976509929661,0.16937637616726953
6,128,128,0.9,1e-10,932,0.015160322189331055,9.781093122940288e-11,6.4100405785742005,0.06142365835242991
7,128,128,0.9,1e-10,5082,0.08690047264099121,9.970652775637134e-11,2.3853213144400414,0.2035211580223648
8,128,128,0.9,1e-10,6893,0.11620378494262695,9.998202266103817e-11,1.8232136319621695,0.24743817102426413
9,128,128,0.9,1e-10,5233,0.08925151824951172,9.982272647368617e-11,4.505976164166042,0.10888817670784956
0,128,128,0.8,1e-10,7960,0.15636110305786133,9.982149655474171e-11,2.3983892434811453,0.1484804648638658
1,128,128,0.8,1e-10,6784,0.11607623100280762,9.977036211084034e-11,2.0595267555390526,0.1745083971446011
2,128,128,0.8,1e-10,6213,0.10246539115905762,9.999657525627814e-11,2.174270674832699,0.16049742531984368
3,128,128,0.8,1e-10,2446,0.040653228759765625,9.98185440553856e-11,4.49390390228191,0.09923943997766127
4,128,128,0.8,1e-10,5645,0.10026359558105469,9.988217891665485e-11,2.709282053779913,0.12212134093518401
5,128,128,0.8,1e-10,5067,0.09508085250854492,9.97650573264508e-11,2.7580802846538055,0.12948015089141407
6,128,128,0.8,1e-10,1005,0.015504598617553711,9.92756155060448e-11,6.393550574096625,0.04493365387485415
7,128,128,0.8,1e-10,5892,0.10388493537902832,9.987444378467547e-11,2.3393890348025885,0.15758887838491198
8,128,128,0.8,1e-10,8127,0.1342945098876953,9.981879732501309e-11,1.766695329311042,0.19091986837313657
9,128,128,0.8,1e-10,6201,0.10013937950134277,9.986407534245956e-11,4.4783859761732,0.08129798871500782
0,128,128,0.7,1e-10,9367,0.14557480812072754,9.998961381096905e-11,2.356181543002155,0.10627276438487554
1,128,128,0.7,1e-10,7924,0.13350558280944824,9.987498675312345e-11,2.0130091824566354,0.12799082406218387
2,128,128,0.7,1e-10,7351,0.14388561248779297,9.979708379126428e-11,2.1292866222915805,0.1155133727787252
3,128,128,0.7,1e-10,2783,0.06017613410949707,9.940838777144911e-11,4.465081939485202,0.07041747718095337
4,128,128,0.7,1e-10,6462,0.1368863582611084,9.99817607177933e-11,2.6733995449103136,0.08623883206558469
5,128,128,0.7,1e-10,5935,0.10252737998962402,9.978905549101746e-11,2.7217731513169827,0.09317301755459129
6,128,128,0.7,1e-10,1094,0.01826930046081543,9.922122325145555e-11,6.379211453340306,0.03059453311853577
7,128,128,0.7,1e-10,6969,0.11822366714477539,9.977665221816423e-11,2.2967683610217113,0.11496820460403478
8,128,128,0.7,1e-10,9774,0.17471742630004883,9.988444620023795e-11,1.7143800149554493,0.138604554017544
9,128,128,0.7,1e-10,7485,0.13500595092773438,9.985603316442493e-11,4.4537130964338125,0.05662510897562001
0,128,128,0.6,1e-10,11282,0.18587803840637207,9.994823892134352e-11,2.3189247555455483,0.06901597692826877
1,128,128,0.6,1e-10,9455,0.15885019302368164,9.996967142988922e-11,1.9710058008128195,0.08598744241836798
2,128,128,0.6,1e-10,8893,0.15391087532043457,9.980697691924778e-11,2.089501979228734,0.07572872971587863
3,128,128,0.6,1e-10,3229,0.06580090522766113,9.960917854434648e-11,4.4400442445938,0.045379782289550974
4,128,128,0.6,1e-10,7511,0.14372777938842773,9.990653096481061e-11,2.642217145425177,0.0550564325804479
5,128,128,0.6,1e-10,7093,0.11246967315673828,9.98467055562946e-11,2.6898309999887426,0.06123086622635121
6,128,128,0.6,1e-10,1205,0.02086615562438965,9.777058329607513e-11,6.367295985314707,0.018679065092936042
7,128,128,0.6,1e-10,8472,0.15355157852172852,9.98889703590633e-11,2.25831395689378,0.07651380047610346
8,128,128,0.6,1e-10,12057,0.21878957748413086,9.995264858841946e-11,1.6674776517128833,0.09170219077497799
9,128,128,0.6,1e-10,9192,0.14209818840026855,9.984326559964174e-11,4.432555811691089,0.03546782423289674
0,128,128,0.5,1e-10,14052,0.24480319023132324,9.99105034815706e-11,2.2880443376667925,0.038135559049512935
1,128,128,0.5,1e-10,11624,0.1994173526763916,9.992269164871281e-11,1.9350521440687398,0.05003378567428829
2,128,128,0.5,1e-10,11096,0.18676447868347168,9.989493954254414e-11,2.0563703060736707,0.04259705656081536
3,128,128,0.5,1e-10,3848,0.06769275665283203,9.995149499730793e-11,4.419714495330517,0.02505003302626818
4,128,128,0.5,1e-10,8918,0.16478228569030762,9.999918254566253e-11,2.616901960730112,0.029741247885382904
5,128,128,0.5,1e-10,8693,0.1376028060913086,9.989542699984089e-11,2.6633380438182535,0.03473791005586202
6,128,128,0.5,1e-10,1347,0.028338909149169922,9.839380872567194e-11,6.358155788595132,0.009538868373361709
7,128,128,0.5,1e-10,10721,0.17809057235717773,9.988926699677769e-11,2.2254949030298663,0.04369474661218975
8,128,128,0.5,1e-10,15374,0.26203012466430664,9.996262845257675e-11,1.6278063366499866,0.052030875712081315
9,128,128,0.5,1e-10,11381,0.18582510948181152,9.994959027093131e-11,4.415735367999986,0.018647380541793268
0,128,128,0.4,1e-10,18466,0.31537532806396484,9.992894359212023e-11,2.2655068801615403,0.015598101544260778
1,128,128,0.4,1e-10,14932,0.26241254806518555,9.994887903430616e-11,1.9074346686050565,0.022416310210604973
2,128,128,0.4,1e-10,14436,0.26012301445007324,9.991702083766985e-11,2.0319139726522586,0.018140723139403292
3,128,128,0.4,1e-10,4755,0.07647943496704102,9.972565828686442e-11,4.405164668219146,0.010500205914897087
4,128,128,0.4,1e-10,10934,0.1850299835205078,9.994793361001175e-11,2.598979901222173,0.01181918837744389
5,128,128,0.4,1e-10,11020,0.18120098114013672,9.997933730909736e-11,2.6437334495023332,0.01513331573994181
6,128,128,0.4,1e-10,1543,0.026198863983154297,9.885142877863462e-11,6.352144190462008,0.003527270240237357
7,128,128,0.4,1e-10,14403,0.23791980743408203,9.996164139491892e-11,2.20064150224494,0.018841345827263378
8,128,128,0.4,1e-10,20465,0.3554816246032715,9.997450610421676e-11,1.597985869038685,0.022210408100779677
9,128,128,0.4,1e-10,13911,0.23147892951965332,9.992730254371196e-11,4.404206405871433,0.007118418413240235
0,128,128,0.3,1e-10,26961,0.4768702983856201,9.997797034699829e-11,2.253252017974095,0.003343239356815353
1,128,128,0.3,1e-10,20633,0.32821130752563477,9.996653678456813e-11,1.8907456955683064,0.005727337173854874
2,128,128,0.3,1e-10,19579,0.32503724098205566,9.992334390473978e-11,2.018123976362494,0.004350726849638775
3,128,128,0.3,1e-10,6262,0.10979509353637695,9.971735243086144e-11,4.397116745577252,0.002452283273003175
4,128,128,0.3,1e-10,13970,0.2383432388305664,9.990945917803806e-11,2.589608990030918,0.0024482771861888963
5,128,128,0.3,1e-10,14848,0.24942612648010254,9.996851610405422e-11,2.632365423250441,0.00376528948804955
6,128,128,0.3,1e-10,1850,0.03018641471862793,9.964439863507923e-11,6.349288130665459,0.0006712104436887856
7,128,128,0.3,1e-10,20805,0.34128880500793457,9.999384306680348e-11,2.1863333858864857,0.004533229468809186
8,128,128,0.3,1e-10,28396,0.49233007431030273,9.999739578048228e-11,1.580885195733491,0.005109734795585741
9,128,128,0.3,1e-10,16398,0.27561020851135254,9.996495298203456e-11,4.398478908536163,0.0013909210779701198
0,128,128,0.2,1e-10,59383,0.9721245765686035,9.99847288296607e-11,2.2500498389986405,0.000141060381360969
1,128,128,0.2,1e-10,28833,0.5015931129455566,9.999910101365916e-11,1.8853600660657412,0.0003417076712897149
2,128,128,0.2,1e-10,26987,0.43886256217956543,9.997432742769874e-11,2.014001545542337,0.00022829602948171157
3,128,128,0.2,1e-10,9107,0.17628240585327148,9.998809766265104e-11,4.394770148775535,0.00010568647128650355
4,128,128,0.2,1e-10,17820,0.31944751739501953,9.993050137380166e-11,2.5872525291241404,9.181627941146076e-05
5,128,128,0.2,1e-10,21777,0.38237762451171875,9.999105536617758e-11,2.6287771518133884,0.00017701805099701318
6,128,128,0.2,1e-10,2453,0.040754079818725586,9.919176244266303e-11,6.348640829124132,2.3908902361036155e-05
7,128,128,0.2,1e-10,29954,0.49660396575927734,9.997943098416506e-11,2.182074957003274,0.0002748005855974789
8,128,128,0.2,1e-10,38537,0.6563875675201416,9.998842726011148e-11,1.5759977655286472,0.00022230459074190634
9,128,128,0.2,1e-10,19129,0.34075045585632324,9.994245014910419e-11,4.397138024457089,5.0036998896274554e-05
0,128,128,0.1,1e-10,91135,1.6785640716552734,9.998961381096905e-11,2.249908746209553,3.240772672441494e-08
1,128,128,0.1,1e-10,44178,0.7678699493408203,9.996674148193829e-11,1.8850183471729685,1.1221483076084837e-08
2,128,128,0.1,1e-10,44167,0.8276581764221191,9.995591507272472e-11,2.013773154810706,9.470214923368303e-08
3,128,128,0.1,1e-10,12884,0.22729110717773438,9.994950700420446e-11,4.394664435183439,2.712080959810237e-08
4,128,128,0.1,1e-10,25581,0.4685366153717041,9.99752260144593e-11,2.5871606541720507,5.8672678271420864e-08
5,128,128,0.1,1e-10,33776,0.6135168075561523,9.998888002293871e-11,2.628600026369657,1.0739273426096929e-07
6,128,128,0.1,1e-10,4278,0.07664823532104492,9.872350680006914e-11,6.348616822553893,9.766787734122317e-08
7,128,128,0.1,1e-10,100000,1.7977838516235352,5.967216007776721e-08,2.1817932313278083,6.92508986821494e-06
8,128,128,0.1,1e-10,57575,1.0618844032287598,9.996179231586133e-11,1.5757754114811657,4.945673959255714e-08
9,128,128,0.1,1e-10,26236,0.4896218776702881,9.9925855784333e-11,4.397087843550462,1.4390773017680658e-07
0,128,128,0.09,1e-10,91999,1.8495371341705322,9.999819895745166e-11,2.2499087400615942,3.8555685311081334e-08
1,128,128,0.09,1e-10,47218,0.9236354827880859,9.999697424267762e-11,1.885018316932082,4.146236953772586e-08
2,128,128,0.09,1e-10,48338,0.8576385974884033,9.996750822971467e-11,2.013773144633021,1.0487983415075064e-07
3,128,128,0.09,1e-10,13675,0.26018524169921875,9.979573764584693e-11,4.394664430880876,3.14233723486268e-08
4,128,128,0.09,1e-10,27295,0.5297970771789551,9.991698961264728e-11,2.5871606504791282,6.236560068373365e-08
5,128,128,0.09,1e-10,36363,0.6641931533813477,9.998887828821523e-11,2.6286000190048893,1.1475750216760616e-07
6,128,128,0.09,1e-10,4686,0.09741425514221191,9.868682433744613e-11,6.348616821386988,9.883478302441517e-08
7,128,128,0.09,1e-10,100000,1.8752696514129639,7.1770858579151e-08,2.181791663547371,8.492870305687461e-06
8,128,128,0.09,1e-10,61683,1.1099190711975098,9.999790578918422e-11,1.575775402128356,5.880954923043191e-08
9,128,128,0.09,1e-10,27816,0.4899280071258545,9.999568881258192e-11,4.397087841415867,1.460423257881871e-07
0,128,128,0.08,1e-10,93076,1.6084144115447998,9.999182384867744e-11,2.249908739363723,3.925355640532757e-08
1,128,128,0.08,1e-10,51029,1.0096979141235352,9.995463484679945e-11,1.8850183135045324,4.488991911522078e-08
2,128,128,0.08,1e-10,53644,0.986382007598877,9.994369568055994e-11,2.0137731434990753,1.0601377997687678e-07
3,128,128,0.08,1e-10,14667,0.2908005714416504,9.994332965390651e-11,4.394664430331092,3.1973156566778016e-08
4,128,128,0.08,1e-10,29438,0.5303525924682617,9.995644936755532e-11,2.5871606500292144,6.28155145676601e-08
5,128,128,0.08,1e-10,39599,0.7412714958190918,9.998531863564253e-11,2.6286000181695535,1.1559283796813702e-07
6,128,128,0.08,1e-10,100000,1.8729031085968018,nan,nan,nan
7,128,128,0.08,1e-10,100000,1.9060101509094238,7.953831999453487e-08,2.1817907193773824,9.437040294102417e-06
8,128,128,0.08,1e-10,66835,1.2079870700836182,9.998962248458643e-11,1.5757754010697334,5.986817197545236e-08
9,128,128,0.08,1e-10,100000,1.844355821609497,nan,nan,nan
